transaction_id,customer_id,merchant_id,timestamp,invoice_no,invoice_amount,segment
"20160010001081",3562488,20614,"2016-01-01 01:44:04","996-673-897",42458,"Home | Decor"
"20160010001082",6790411,35294,"2016-01-01 13:17:23","493-723-410",12999,"Fashion | Apparels"
"20160010001083",16075962,1752,"2016-01-01 01:02:27","613-503-129",42986,"Electronics | Mobile"
"20160010001084",18197844,80253,"2016-01-01 06:08:21","806-252-747",46015,"Fashion | Apparels"
"20160010001085",10990092,35214,"2016-01-01 17:04:40","524-941-405",7813,"Home | Decor"
"20160010001086",5735626,69194,"2016-01-01 09:58:26","547-736-893",34269,"Home | Lighting"
"20160010001087",11337863,66805,"2016-01-01 00:02:02","748-392-379",8101,"Fashion | Shoes"
"20160010001088",11042404,99574,"2016-01-01 09:16:33","756-513-492",30458,"Electronics | Mobile"
"20160010001089",975982,63009,"2016-01-01 08:39:04","632-954-143",43797,"Home | Lighting"
"20160010001090",9699189,37638,"2016-01-01 20:55:45","375-678-656",26949,"Home | Lighting"
"20160010001091",19354536,89165,"2016-01-01 09:41:02","380-369-802",17450,"Electronics | Television"
"20160010001092",15152541,30824,"2016-01-01 06:20:44","379-992-142",40133,"Fashion | Apparels"
"20160010001093",15319271,14321,"2016-01-01 00:47:58","620-793-246",8121,"Electronics | Mobile"
"20160010001094",13712421,21250,"2016-01-01 21:52:48","184-880-692",34380,"Home | Lighting"
"20160010001095",10770885,27670,"2016-01-01 14:28:45","744-849-113",25427,"Home | Furniture"
"20160010001096",4681584,8220,"2016-01-01 00:38:09","277-257-889",25731,"Fashion | Shoes"
"20160010001097",9278262,97740,"2016-01-01 20:18:11","871-299-816",9394,"Home | Furniture"
"20160010001098",10111395,41045,"2016-01-01 11:55:31","429-772-309",3282,"Home | Decor"
"20160010001099",19907505,46216,"2016-01-01 08:19:58","357-622-160",22836,"Home | Furniture"
"20160010001100",18690790,5330,"2016-01-01 23:58:33","854-783-344",3615,"Electronics | Television"
"20160010001101",8419263,34156,"2016-01-01 10:55:42","485-206-893",31047,"Home | Decor"
"20160010001102",4291787,75551,"2016-01-01 15:35:45","160-866-280",26585,"Electronics | Mobile"
"20160010001103",190192,48582,"2016-01-01 14:38:59","305-617-838",10384,"Home | Kitchen"
"20160010001104",5019543,37693,"2016-01-01 19:28:04","421-420-441",45903,"Home | Kitchen"
"20160010001105",12510330,53693,"2016-01-01 23:52:43","543-341-211",19604,"Home | Lighting"
"20160010001106",7003168,1241,"2016-01-01 22:03:21","584-396-751",29247,"Fashion | Shoes"
"20160010001107",4972492,85860,"2016-01-01 04:13:15","221-740-272",46433,"Fashion | Jewellry"
"20160010001108",16330145,40621,"2016-01-01 22:10:34","755-342-294",13713,"Home | Lighting"
"20160010001109",7344908,90381,"2016-01-01 01:54:39","218-284-177",18457,"Electronics | Mobile"
"20160010001110",13247614,83245,"2016-01-01 13:43:54","172-466-538",29120,"Home | Kitchen"
"20160010001111",5890217,41566,"2016-01-01 10:49:15","688-685-172",1661,"Fashion | Watches"
"20160010001112",3187414,12050,"2016-01-01 02:48:45","873-644-947",6319,"Home | Lighting"
"20160010001113",1017667,24637,"2016-01-01 20:41:29","289-716-934",10352,"Home | Lighting"
"20160010001114",15812291,26730,"2016-01-01 01:10:48","642-838-411",27880,"Electronics | Mobile"
"20160010001115",2008591,89355,"2016-01-01 13:37:47","163-494-722",34832,"Home | Decor"
"20160010001116",5805078,58959,"2016-01-01 14:31:46","701-387-949",2373,"Home | Decor"
"20160010001117",5718508,39707,"2016-01-01 16:45:56","264-240-888",17017,"Fashion | Apparels"
"20160010001118",9826816,99673,"2016-01-01 03:01:49","227-700-417",12313,"Electronics | Television"
"20160010001119",14976837,33373,"2016-01-01 05:14:27","929-271-727",7420,"Fashion | Watches"
"20160010001120",6014688,96892,"2016-01-01 08:12:23","461-743-876",10609,"Fashion | Apparels"
"20160010001121",13352790,24644,"2016-01-01 22:42:35","565-622-244",16389,"Electronics | Television"
"20160010001122",17706742,63468,"2016-01-01 01:56:31","897-696-595",7819,"Electronics | Mobile"
"20160010001123",1494457,65431,"2016-01-01 00:54:55","807-775-154",11471,"Electronics | Mobile"
"20160010001124",13550169,52903,"2016-01-01 15:00:13","536-132-149",39784,"Home | Lighting"
"20160010001125",4554694,82362,"2016-01-01 13:14:38","755-582-409",1742,"Electronics | Mobile"
"20160010001126",15613891,57780,"2016-01-01 16:43:05","454-289-332",10230,"Home | Kitchen"
"20160010001127",2103368,4792,"2016-01-01 07:01:08","799-875-332",22861,"Home | Decor"
"20160010001128",10823037,84266,"2016-01-01 06:38:41","715-353-205",48680,"Home | Decor"
"20160010001129",17189004,82978,"2016-01-01 10:44:22","116-754-729",2174,"Electronics | Mobile"
"20160010001130",14276770,28388,"2016-01-01 03:38:22","153-598-743",44034,"Fashion | Apparels"
"20160010001131",3696606,30681,"2016-01-01 03:07:08","274-816-843",48909,"Home | Kitchen"
"20160010001132",9963371,85690,"2016-01-01 01:27:54","633-916-699",22207,"Home | Decor"
"20160010001133",14140340,44832,"2016-01-01 17:35:12","784-213-186",39149,"Electronics | Mobile"
"20160010001134",182740,21160,"2016-01-01 00:53:28","635-863-148",47802,"Fashion | Apparels"
"20160010001135",8966428,26928,"2016-01-01 12:51:50","180-724-693",31016,"Fashion | Apparels"
"20160010001136",10959757,72112,"2016-01-01 08:54:40","627-358-441",22556,"Fashion | Apparels"
"20160010001137",7632489,96126,"2016-01-01 09:40:33","506-408-315",14152,"Home | Decor"
"20160010001138",638738,75848,"2016-01-01 10:49:53","641-785-808",35665,"Home | Decor"
"20160010001139",270637,79015,"2016-01-01 07:59:39","975-993-827",34618,"Fashion | Apparels"
"20160010001140",13039332,69313,"2016-01-01 17:48:28","382-542-636",7318,"Electronics | Television"
"20160010001141",5605003,36717,"2016-01-01 12:45:46","877-163-651",18815,"Electronics | Television"
"20160010001142",8306930,60778,"2016-01-01 18:03:12","385-167-800",49376,"Electronics | Television"
"20160010001143",9683078,51783,"2016-01-01 22:49:14","708-259-327",1117,"Home | Kitchen"
"20160010001144",8258938,71585,"2016-01-01 14:29:15","371-681-309",13964,"Fashion | Apparels"
"20160010001145",3276453,64850,"2016-01-01 16:34:49","598-245-384",49646,"Home | Lighting"
"20160010001146",10539741,5135,"2016-01-01 19:00:08","150-425-820",30444,"Fashion | Apparels"
"20160010001147",4422326,79158,"2016-01-01 02:35:18","713-737-177",39754,"Fashion | Shoes"
"20160010001148",7354391,90607,"2016-01-01 05:48:35","427-849-628",9239,"Home | Kitchen"
"20160010001149",7361788,85806,"2016-01-01 17:03:24","540-642-897",32073,"Home | Decor"
"20160010001150",14812064,89333,"2016-01-01 22:05:57","229-784-900",12292,"Electronics | Mobile"
"20160010001151",13209546,92065,"2016-01-01 02:35:49","471-799-796",39421,"Home | Decor"
"20160010001152",18276400,58190,"2016-01-01 19:03:14","237-108-144",9066,"Electronics | Mobile"
"20160010001153",5267096,384,"2016-01-01 13:40:34","860-917-831",4852,"Home | Decor"
"20160010001154",8221515,42581,"2016-01-01 00:07:50","802-321-375",14023,"Fashion | Apparels"
"20160010001155",18297206,69189,"2016-01-01 11:11:41","543-708-780",40727,"Electronics | Mobile"
"20160010001156",1555513,42276,"2016-01-01 19:28:28","381-155-117",26636,"Home | Lighting"
"20160010001157",3186813,24050,"2016-01-01 00:22:19","936-686-724",22408,"Electronics | Television"
"20160010001158",15089360,39684,"2016-01-01 14:19:34","367-626-450",1030,"Fashion | Apparels"
"20160010001159",13877404,23334,"2016-01-01 20:47:21","637-831-823",26334,"Electronics | Mobile"
"20160010001160",10809702,24870,"2016-01-01 20:11:20","651-618-187",29085,"Electronics | Mobile"
"20160010001161",47764,13633,"2016-01-01 16:20:45","889-842-482",20112,"Fashion | Shoes"
"20160010001162",8235958,43118,"2016-01-01 23:09:59","523-816-200",27596,"Electronics | Computers"
"20160010001163",16957617,55653,"2016-01-01 15:52:10","862-959-221",13346,"Electronics | Mobile"
"20160010001164",11045047,87669,"2016-01-01 07:02:13","303-970-463",35816,"Fashion | Apparels"
"20160010001165",19558094,2543,"2016-01-01 15:02:01","319-318-173",47455,"Fashion | Apparels"
"20160010001166",13007089,49212,"2016-01-01 16:02:09","105-873-939",20014,"Home | Lighting"
"20160010001167",10164501,18609,"2016-01-01 08:48:06","612-554-687",24607,"Home | Lighting"
"20160010001168",11378908,46590,"2016-01-01 14:20:19","160-281-568",4281,"Home | Lighting"
"20160010001169",16819899,58057,"2016-01-01 01:48:40","866-451-516",22312,"Electronics | Television"
"20160010001170",7922202,38080,"2016-01-01 20:45:28","634-669-203",24333,"Fashion | Shoes"
"20160010001171",19550082,70237,"2016-01-01 18:55:04","488-394-123",17246,"Fashion | Apparels"
"20160010001172",10269897,60958,"2016-01-01 18:37:02","873-544-229",20180,"Home | Decor"
"20160010001173",15179744,8453,"2016-01-01 21:16:59","698-642-488",30701,"Electronics | Mobile"
"20160010001174",12343627,85503,"2016-01-01 17:25:40","789-802-893",44355,"Fashion | Apparels"
"20160010001175",4503467,37303,"2016-01-01 11:56:15","368-458-371",31958,"Fashion | Shoes"
"20160010001176",11549966,67474,"2016-01-01 20:48:38","674-967-122",28518,"Electronics | Computers"
"20160010001177",3169113,48285,"2016-01-01 22:33:18","556-580-964",16182,"Electronics | Mobile"
"20160010001178",623201,41324,"2016-01-01 00:28:57","722-811-692",28493,"Electronics | Mobile"
"20160010001179",16328268,62678,"2016-01-01 20:56:28","749-208-302",42173,"Electronics | Television"
"20160010001180",8569788,27437,"2016-01-01 05:01:37","948-326-265",47686,"Fashion | Shoes"
"20160010001181",18287153,11000,"2016-01-01 08:20:53","717-439-295",37363,"Home | Kitchen"
"20160010001182",3129425,18491,"2016-01-01 11:15:29","880-353-392",3725,"Fashion | Apparels"
"20160010001183",19402576,66324,"2016-01-01 01:56:22","134-796-786",23349,"Fashion | Apparels"
"20160010001184",15272119,90645,"2016-01-01 18:44:39","436-163-106",31063,"Home | Decor"
"20160010001185",16642217,8966,"2016-01-01 05:53:16","267-543-746",5900,"Fashion | Shoes"
"20160010001186",2301386,9631,"2016-01-01 12:20:47","781-719-986",5953,"Home | Decor"
"20160010001187",17334342,84996,"2016-01-01 09:52:38","479-803-749",13146,"Fashion | Apparels"
"20160010001188",15546997,39722,"2016-01-01 14:09:13","138-457-314",1525,"Electronics | Mobile"
"20160010001189",10886874,34376,"2016-01-01 18:52:52","476-979-291",34563,"Electronics | Mobile"
"20160010001190",11190159,25188,"2016-01-01 16:23:54","349-291-470",18140,"Home | Decor"
"20160010001191",15501401,48070,"2016-01-01 07:52:54","738-173-155",41955,"Home | Lighting"
"20160010001192",8676848,18116,"2016-01-01 16:47:03","180-267-581",27012,"Home | Lighting"
"20160010001193",6504838,82912,"2016-01-01 14:24:08","454-712-357",22188,"Home | Decor"
"20160010001194",12992765,80042,"2016-01-01 14:00:45","868-457-456",41661,"Home | Furniture"
"20160010001195",17161872,88944,"2016-01-01 00:22:25","368-578-541",49186,"Fashion | Apparels"
"20160010001196",15407635,96273,"2016-01-01 22:37:13","152-651-766",25972,"Electronics | Mobile"
"20160010001197",1716079,43769,"2016-01-01 15:01:34","818-874-536",19094,"Fashion | Apparels"
"20160010001198",8259563,93727,"2016-01-01 09:40:29","683-349-934",11914,"Electronics | Television"
"20160010001199",10031888,72011,"2016-01-01 16:56:39","963-667-198",2058,"Electronics | Mobile"
"20160010001200",79968,35793,"2016-01-01 01:16:05","878-407-874",32891,"Electronics | Mobile"
"20160010001201",10887330,66029,"2016-01-01 04:09:38","772-537-265",21816,"Home | Kitchen"
"20160010001202",17977933,1485,"2016-01-01 09:03:08","267-806-538",1002,"Electronics | Mobile"
"20160010001203",4066000,54209,"2016-01-01 00:55:11","705-703-859",43158,"Home | Furniture"
"20160010001204",481427,12001,"2016-01-01 02:12:43","525-953-671",39638,"Fashion | Watches"
"20160010001205",4470478,34988,"2016-01-01 16:17:23","218-892-669",2207,"Electronics | Mobile"
"20160010001206",19673472,89349,"2016-01-01 21:12:22","293-175-486",10304,"Home | Decor"
"20160010001207",1748586,31050,"2016-01-01 17:58:41","112-403-970",23782,"Fashion | Apparels"
"20160010001208",2731225,75783,"2016-01-01 01:41:25","752-325-369",38005,"Home | Decor"
"20160010001209",19646309,88935,"2016-01-01 22:58:27","966-891-500",36218,"Home | Lighting"
"20160010001210",18627469,5919,"2016-01-01 05:27:51","163-639-706",14416,"Fashion | Apparels"
"20160010001211",10192756,1779,"2016-01-01 01:53:54","549-536-208",26825,"Fashion | Watches"
"20160010001212",7016672,52284,"2016-01-01 22:11:08","160-611-125",16982,"Electronics | Television"
"20160010001213",1290896,3457,"2016-01-01 18:35:27","986-852-624",29478,"Home | Kitchen"
"20160010001214",7405767,72989,"2016-01-01 15:44:11","377-883-996",22231,"Fashion | Shoes"
"20160010001215",5147154,1847,"2016-01-01 19:29:27","913-409-440",4290,"Home | Decor"
"20160010001216",17894551,14896,"2016-01-01 13:54:45","260-519-924",44876,"Electronics | Mobile"
"20160010001217",17802280,20068,"2016-01-01 19:53:24","285-160-514",37581,"Electronics | Television"
"20160010001218",18198826,14591,"2016-01-01 19:49:59","911-913-242",8892,"Home | Decor"
"20160010001219",11891859,94813,"2016-01-01 06:18:15","303-368-324",48144,"Electronics | Mobile"
"20160010001220",9728383,29162,"2016-01-01 17:11:12","252-184-970",8743,"Fashion | Apparels"
"20160010001221",7500785,63342,"2016-01-01 18:25:04","412-706-678",17650,"Home | Decor"
"20160010001222",987925,86622,"2016-01-01 00:24:53","584-340-588",34504,"Electronics | Television"
"20160010001223",10717804,99683,"2016-01-01 10:07:13","876-284-860",40004,"Home | Decor"
"20160010001224",1953143,27110,"2016-01-01 08:06:32","845-188-570",44933,"Home | Decor"
"20160010001225",19578124,49376,"2016-01-01 00:26:40","361-719-433",46129,"Fashion | Apparels"
"20160010001226",19213385,69628,"2016-01-01 15:06:41","600-836-538",17133,"Fashion | Watches"
"20160010001227",10453232,24294,"2016-01-01 08:34:12","482-700-805",18363,"Electronics | Television"
"20160010001228",3804206,5536,"2016-01-01 21:27:27","542-762-739",26955,"Home | Kitchen"
"20160010001229",9153830,67766,"2016-01-01 10:53:01","584-674-260",14289,"Fashion | Apparels"
"20160010001230",19038448,94455,"2016-01-01 02:35:40","491-431-266",26169,"Home | Lighting"
"20160010001231",5317386,39285,"2016-01-01 17:01:25","737-248-831",2237,"Home | Decor"
"20160010001232",2655676,59801,"2016-01-01 23:00:47","979-277-433",35047,"Electronics | Television"
"20160010001233",4086309,11053,"2016-01-01 12:40:49","366-653-657",17584,"Home | Decor"
"20160010001234",15451904,19304,"2016-01-01 13:44:06","640-195-223",6980,"Home | Kitchen"
"20160010001235",6594568,39292,"2016-01-01 23:40:33","538-112-729",3561,"Fashion | Apparels"
"20160010001236",6827112,3155,"2016-01-01 20:43:41","931-627-165",45552,"Home | Lighting"
"20160010001237",17603262,89147,"2016-01-01 15:06:23","813-252-983",14329,"Fashion | Shoes"
"20160010001238",13993301,17584,"2016-01-01 21:48:43","961-391-720",37076,"Fashion | Apparels"
"20160010001239",13463009,5770,"2016-01-01 07:05:40","436-313-820",10580,"Home | Lighting"
"20160010001240",11504672,46911,"2016-01-01 02:32:10","960-594-236",22441,"Fashion | Apparels"
"20160010001241",2191237,76361,"2016-01-01 15:35:24","704-661-670",34270,"Home | Decor"
"20160010001242",6448072,71409,"2016-01-01 08:34:20","780-123-915",37329,"Fashion | Shoes"
"20160010001243",586491,38136,"2016-01-01 07:43:25","338-385-673",22618,"Fashion | Apparels"
"20160010001244",17121214,75480,"2016-01-01 10:31:26","942-855-423",1457,"Fashion | Apparels"
"20160010001245",16897655,31536,"2016-01-01 05:56:57","198-795-707",5852,"Home | Decor"
"20160010001246",16955084,81804,"2016-01-01 01:14:26","436-255-490",16382,"Home | Lighting"
"20160010001247",10930080,19604,"2016-01-01 13:53:03","594-902-274",38050,"Home | Kitchen"
"20160010001248",6548380,78883,"2016-01-01 17:05:13","400-164-694",28712,"Home | Lighting"
"20160010001249",306081,39673,"2016-01-01 19:23:46","753-459-147",24649,"Home | Lighting"
"20160010001250",512641,67967,"2016-01-01 23:57:26","658-803-684",5153,"Fashion | Apparels"
"20160010001251",16308511,38489,"2016-01-01 21:37:53","384-449-508",37289,"Home | Kitchen"
"20160010001252",2563878,52607,"2016-01-01 16:20:48","116-638-525",33108,"Electronics | Mobile"
"20160010001253",18387493,18989,"2016-01-01 23:14:52","437-441-376",25700,"Home | Furniture"
"20160010001254",6787049,47115,"2016-01-01 02:12:01","571-507-643",42003,"Electronics | Mobile"
"20160010001255",13928699,19157,"2016-01-01 07:29:42","920-337-438",22429,"Home | Decor"
"20160010001256",14449656,43799,"2016-01-01 14:55:53","748-956-865",34976,"Home | Lighting"
"20160010001257",5470353,2464,"2016-01-01 12:18:36","904-700-403",27111,"Fashion | Apparels"
"20160010001258",11778023,11332,"2016-01-01 01:30:00","857-528-915",49375,"Home | Lighting"
"20160010001259",16482447,24891,"2016-01-01 03:51:42","984-746-504",13284,"Home | Lighting"
"20160010001260",12450821,65042,"2016-01-01 05:48:49","586-307-610",49788,"Electronics | Mobile"
"20160010001261",6121198,63594,"2016-01-01 01:18:23","994-900-470",20367,"Electronics | Television"
"20160010001262",14777958,81243,"2016-01-01 12:35:10","111-266-435",21336,"Home | Kitchen"
"20160010001263",15817387,92019,"2016-01-01 12:42:46","226-315-646",30112,"Electronics | Mobile"
"20160010001264",18959581,84745,"2016-01-01 07:04:54","166-410-108",4480,"Electronics | Mobile"
"20160010001265",427320,95271,"2016-01-01 23:14:13","791-112-407",11630,"Fashion | Apparels"
"20160010001266",5401270,57981,"2016-01-01 00:05:42","649-460-672",5290,"Fashion | Apparels"
"20160010001267",396078,1892,"2016-01-01 19:36:57","669-345-308",4215,"Electronics | Mobile"
"20160010001268",2118523,55250,"2016-01-01 00:30:05","581-604-331",8309,"Electronics | Mobile"
"20160010001269",1960835,2970,"2016-01-01 19:19:44","520-867-726",30119,"Fashion | Apparels"
"20160010001270",6681738,90827,"2016-01-01 13:40:38","412-482-482",46855,"Fashion | Apparels"
"20160010001271",5000520,85881,"2016-01-01 04:13:24","751-828-643",9705,"Electronics | Mobile"
"20160010001272",10865471,35329,"2016-01-01 16:33:08","846-737-166",32034,"Home | Lighting"
"20160010001273",16515413,55452,"2016-01-01 07:46:57","874-768-515",22053,"Electronics | Mobile"
"20160010001274",17720589,31220,"2016-01-01 09:27:45","237-557-243",34661,"Home | Lighting"
"20160010001275",11021929,69959,"2016-01-01 01:55:18","434-436-890",5345,"Home | Furniture"
"20160010001276",10428130,30559,"2016-01-01 02:51:03","389-908-547",15519,"Electronics | Mobile"
"20160010001277",17886737,66115,"2016-01-01 23:44:01","832-953-234",10916,"Home | Kitchen"
"20160010001278",11446036,73892,"2016-01-01 14:55:24","838-392-540",32314,"Electronics | Television"
"20160010001279",7161648,82828,"2016-01-01 01:48:11","542-698-131",10514,"Home | Decor"
"20160010001280",10714793,679,"2016-01-01 22:24:35","483-380-856",8994,"Home | Lighting"
"20160010001281",10084138,41267,"2016-01-01 06:42:02","246-992-779",18549,"Electronics | Television"
"20160010001282",226455,28387,"2016-01-01 19:42:42","578-109-838",2930,"Electronics | Mobile"
"20160010001283",10338261,17674,"2016-01-01 04:52:05","841-770-258",46647,"Fashion | Apparels"
"20160010001284",67047,94186,"2016-01-01 07:36:15","599-656-941",28989,"Electronics | Mobile"
"20160010001285",18552351,24120,"2016-01-01 03:14:22","161-364-465",21197,"Electronics | Mobile"
"20160010001286",16735148,71285,"2016-01-01 05:06:56","608-172-469",17817,"Fashion | Shoes"
"20160010001287",10485796,28143,"2016-01-01 05:28:20","823-159-403",17458,"Fashion | Apparels"
"20160010001288",14411883,85671,"2016-01-01 17:20:22","978-597-484",17150,"Fashion | Shoes"
"20160010001289",8820738,26519,"2016-01-01 04:26:59","119-101-416",14845,"Fashion | Apparels"
"20160010001290",18488483,99549,"2016-01-01 03:39:35","235-315-427",6858,"Home | Kitchen"
"20160010001291",16059378,57688,"2016-01-01 11:41:52","983-902-801",41372,"Fashion | Apparels"
"20160010001292",3624631,18549,"2016-01-01 11:19:37","859-116-879",41142,"Home | Decor"
"20160010001293",19767328,72341,"2016-01-01 10:18:53","266-770-390",24131,"Fashion | Apparels"
"20160010001294",5659007,58872,"2016-01-01 01:56:03","577-243-180",4289,"Fashion | Apparels"
"20160010001295",1538595,33881,"2016-01-01 23:19:24","895-232-832",26187,"Electronics | Television"
"20160010001296",6897757,34331,"2016-01-01 08:07:25","360-195-914",8397,"Electronics | Mobile"
"20160010001297",10583633,5970,"2016-01-01 02:03:31","952-162-404",34353,"Fashion | Apparels"
"20160010001298",9005979,47159,"2016-01-01 20:24:47","163-685-596",40441,"Home | Decor"
"20160010001299",17765629,43337,"2016-01-01 18:23:50","261-352-331",45593,"Home | Lighting"
"20160010001300",14778093,45733,"2016-01-01 23:32:05","251-733-395",7818,"Home | Decor"
"20160010001301",3077838,81493,"2016-01-01 04:07:28","161-226-361",20147,"Home | Decor"
"20160010001302",10228073,39734,"2016-01-01 11:34:00","358-365-138",7940,"Fashion | Watches"
"20160010001303",19798011,23095,"2016-01-01 01:53:46","258-424-983",22362,"Home | Lighting"
"20160010001304",7593620,73345,"2016-01-01 14:58:14","110-756-359",40035,"Fashion | Apparels"
"20160010001305",10906430,65260,"2016-01-01 23:44:55","378-267-938",22269,"Home | Kitchen"
"20160010001306",1055441,51906,"2016-01-01 13:04:41","196-848-228",12519,"Home | Lighting"
"20160010001307",18437853,72454,"2016-01-01 00:22:28","957-371-549",3679,"Electronics | Mobile"
"20160010001308",9228059,50677,"2016-01-01 20:46:24","193-157-942",40749,"Home | Furniture"
"20160010001309",18310149,18145,"2016-01-01 14:58:44","853-641-538",14487,"Electronics | Television"
"20160010001310",19078450,19204,"2016-01-01 22:00:40","916-181-178",19436,"Home | Lighting"
"20160010001311",19431947,87901,"2016-01-01 21:57:44","387-496-706",3920,"Home | Kitchen"
"20160010001312",16576289,73326,"2016-01-01 14:32:47","990-709-551",30315,"Home | Lighting"
"20160010001313",16131000,96811,"2016-01-01 23:13:38","400-464-555",39648,"Home | Lighting"
"20160010001314",17401583,68822,"2016-01-01 16:19:26","201-256-188",40155,"Electronics | Television"
"20160010001315",169375,13142,"2016-01-01 06:57:54","631-865-507",18363,"Home | Kitchen"
"20160010001316",2690444,27397,"2016-01-01 23:04:03","354-123-182",42060,"Fashion | Apparels"
"20160010001317",9593989,64299,"2016-01-01 09:58:53","418-503-621",31898,"Electronics | Mobile"
"20160010001318",16093399,13340,"2016-01-01 23:04:22","702-377-166",48659,"Home | Lighting"
"20160010001319",18032888,70087,"2016-01-01 14:39:35","660-656-358",12540,"Electronics | Computers"
"20160010001320",15346599,72179,"2016-01-01 07:46:01","314-749-205",15620,"Electronics | Mobile"
"20160010001321",10143433,22243,"2016-01-01 19:00:09","990-384-693",17407,"Home | Furniture"
"20160010001322",9664529,40680,"2016-01-01 10:12:21","729-786-430",19125,"Electronics | Television"
"20160010001323",1211938,29899,"2016-01-01 07:05:22","112-539-939",33750,"Home | Decor"
"20160010001324",8310828,85289,"2016-01-01 16:55:03","631-600-281",7897,"Electronics | Mobile"
"20160010001325",9500381,4246,"2016-01-01 02:18:59","324-504-360",46974,"Fashion | Apparels"
"20160010001326",19431178,31156,"2016-01-01 02:28:27","276-249-517",40567,"Home | Kitchen"
"20160010001327",5240206,14147,"2016-01-01 00:51:10","691-325-473",16882,"Home | Kitchen"
"20160010001328",7845150,2630,"2016-01-01 23:10:30","119-837-688",43495,"Electronics | Television"
"20160010001329",17579577,14255,"2016-01-01 15:06:23","256-755-657",37261,"Home | Decor"
"20160010001330",1219371,55951,"2016-01-01 18:47:08","911-614-735",25337,"Home | Lighting"
"20160010001331",5203432,42629,"2016-01-01 06:12:40","561-200-473",45117,"Fashion | Apparels"
"20160010001332",1945659,58300,"2016-01-01 18:01:06","966-484-285",21496,"Fashion | Apparels"
"20160010001333",19543263,31761,"2016-01-01 10:23:10","307-851-997",4780,"Electronics | Television"
"20160010001334",10162481,91822,"2016-01-01 02:29:37","598-826-578",46481,"Fashion | Apparels"
"20160010001335",12371546,54844,"2016-01-01 04:47:22","767-523-516",36158,"Fashion | Apparels"
"20160010001336",15843837,68256,"2016-01-01 17:01:54","738-404-327",10085,"Fashion | Apparels"
"20160010001337",18509135,2368,"2016-01-01 14:49:27","967-880-708",18713,"Electronics | Mobile"
"20160010001338",18535814,8655,"2016-01-01 09:04:01","979-690-650",10933,"Home | Lighting"
"20160010001339",2537947,35593,"2016-01-01 10:15:47","328-118-888",34344,"Fashion | Apparels"
"20160010001340",10276640,78627,"2016-01-01 13:53:38","232-901-507",4628,"Fashion | Apparels"
"20160010001341",1143740,95284,"2016-01-01 15:40:13","782-804-634",44045,"Home | Decor"
"20160010001342",8238993,67494,"2016-01-01 08:55:43","846-255-693",37656,"Fashion | Shoes"
"20160010001343",17937084,31703,"2016-01-01 09:27:46","552-721-209",46727,"Fashion | Shoes"
"20160010001344",7538835,95296,"2016-01-01 14:29:59","828-101-702",26958,"Electronics | Mobile"
"20160010001345",15179670,77174,"2016-01-01 10:59:30","899-179-190",33175,"Electronics | Mobile"
"20160010001346",7662017,10300,"2016-01-01 20:07:30","689-872-568",14826,"Electronics | Mobile"
"20160010001347",18469281,35506,"2016-01-01 02:36:23","184-535-886",1968,"Fashion | Watches"
"20160010001348",15494642,60191,"2016-01-01 02:05:41","118-838-113",39450,"Home | Lighting"
"20160010001349",3187123,36850,"2016-01-01 04:04:29","782-363-127",42686,"Fashion | Shoes"
"20160010001350",5443427,21494,"2016-01-01 19:38:31","912-321-675",13757,"Home | Kitchen"
"20160010001351",13320668,91152,"2016-01-01 05:18:28","678-240-852",6576,"Fashion | Apparels"
"20160010001352",3579106,55260,"2016-01-01 11:09:09","273-150-984",21600,"Home | Kitchen"
"20160010001353",14503901,19340,"2016-01-01 11:27:46","104-804-181",41499,"Electronics | Mobile"
"20160010001354",15181728,78723,"2016-01-01 09:08:00","793-206-252",25909,"Fashion | Apparels"
"20160010001355",7271382,93158,"2016-01-01 05:36:08","990-804-567",20790,"Fashion | Apparels"
"20160010001356",10352179,62004,"2016-01-01 15:38:20","944-537-106",32950,"Fashion | Apparels"
"20160010001357",4034040,43412,"2016-01-01 09:10:33","485-727-665",12880,"Home | Furniture"
"20160010001358",19089742,60877,"2016-01-01 12:49:04","911-609-877",33790,"Fashion | Shoes"
"20160010001359",11628965,71416,"2016-01-01 23:23:04","660-576-598",12118,"Electronics | Mobile"
"20160010001360",17931650,47299,"2016-01-01 17:02:10","618-115-677",23286,"Home | Lighting"
"20160010001361",2894102,41560,"2016-01-01 19:04:58","752-189-814",40169,"Home | Lighting"
"20160010001362",5121396,1505,"2016-01-01 00:48:25","490-493-103",2454,"Fashion | Apparels"
"20160010001363",19947007,51571,"2016-01-01 04:31:04","489-957-321",1069,"Electronics | Mobile"
"20160010001364",15804515,82056,"2016-01-01 14:17:55","486-481-471",9828,"Home | Lighting"
"20160010001365",5372910,1274,"2016-01-01 14:54:57","808-308-716",44423,"Electronics | Mobile"
"20160010001366",5602134,79161,"2016-01-01 23:08:18","308-270-937",5237,"Home | Decor"
"20160010001367",12209690,37626,"2016-01-01 22:58:10","677-926-649",42958,"Home | Lighting"
"20160010001368",2710992,44209,"2016-01-01 13:26:22","363-279-889",38243,"Home | Decor"
"20160010001369",12565091,2388,"2016-01-01 10:26:41","380-126-531",43474,"Home | Decor"
"20160010001370",10106196,7253,"2016-01-01 13:54:24","395-111-329",22678,"Electronics | Computers"
"20160010001371",10508565,51708,"2016-01-01 00:50:41","593-816-579",38799,"Home | Lighting"
